X-Axis,Y-Axis,Z-Axis
-0.464,0.061,-0.712
-0.67,0.01,-0.977
-0.325,0.025,-0.565
-0.443,0.361,-0.928
-0.553,0.16,-0.984
-0.683,-0.041,-0.638
-0.303,0.181,-1.055
-0.649,0.003,-0.893
-0.6,0.011,-0.892
-0.559,0.081,-0.836
-0.582,-0.009,-0.852
-0.646,0.016,-0.824
-0.474,-0.001,-0.894
-0.56,0.107,-0.818
-0.483,0.093,-0.809
-0.542,0.038,-0.818
-0.603,0.043,-0.885
-0.453,0.037,-0.786
-0.699,0.077,-0.899
-0.642,0.022,-0.937
-0.691,0.039,-0.975
-0.526,-0.044,-0.928
-0.62,0.112,-0.829
-0.532,-0.083,-0.877
-0.61,0.098,-0.863
-0.803,0.097,-0.972
-0.639,0.046,-0.655
-0.454,-0.038,-0.829
-0.487,0.009,-0.879
-0.625,0.072,-0.766
-0.529,0.094,-0.874
-0.526,0.052,-0.891
-0.519,-0.026,-0.832
-0.718,0.085,-0.918
-0.609,0.039,-0.847
-0.619,0.114,-0.848
-0.547,0.053,-0.752
-0.68,0.077,-0.859
-0.555,0.029,-0.892
-0.652,0.115,-0.795
-0.628,-0.033,-0.835
-0.536,-0.043,-0.936
-0.411,-0.145,-0.698
-0.428,0.072,-0.815
-0.215,-0.053,-0.883
-0.781,0.091,-0.821
-0.795,0.108,-0.848
-0.4,-0.046,-0.747
-0.554,0.073,-0.682
-0.54,0.001,-0.834
-0.4,-0.025,-0.665
-0.663,0.098,-0.88
-0.63,0.061,-0.896
-0.649,0.094,-0.906
-0.476,-0.005,-0.841
-0.713,0.046,-0.909
-0.728,-0.009,-0.904
-0.615,0.012,-0.935
-0.597,0.018,-0.785
-0.589,-0.04,-0.851
-0.54,0.047,-0.794
-0.662,0.026,-0.816
-0.537,-0.052,-0.788
-0.585,-0.088,-0.781
-0.549,0.059,-0.74
-0.562,-0.02,-0.78
-0.865,0.04,-0.876
-0.523,0.024,-0.948
-0.623,-0.105,-0.83
-0.641,-0.035,-0.895
-0.507,-0.037,-0.887
-0.71,-0.044,-0.848
-0.647,0.054,-0.803
-0.575,0.002,-0.734
-0.451,-0.035,-0.735
-0.638,0.017,-0.774
-0.733,-0.027,-0.946
-0.616,-0.029,-0.804
-0.503,-0.084,-0.825
-0.487,-0.076,-0.796
-0.649,-0.037,-0.883
-0.513,-0.001,-0.881
-0.523,-0.065,-0.894
-0.565,-0.046,-0.859
-0.445,-0.043,-0.919
-0.634,-0.173,-0.941
-0.522,-0.048,-0.855
-0.549,-0.11,-0.859
-0.617,-0.057,-0.918
-0.674,-0.025,-0.851
-0.387,-0.046,-0.849
-0.423,-0.087,-0.733
-0.556,-0.031,-0.883
-0.476,0.005,-0.907
-0.449,-0.069,-0.744
-0.312,-0.118,-0.816
-0.701,-0.173,-0.995
-0.55,-0.053,-0.791
-0.367,-0.042,-0.861
-0.498,-0.16,-0.852
-0.354,-0.101,-0.701
-0.23,0.069,-0.787
-0.634,0.073,-0.809
-0.749,-0.069,-0.935
-0.506,0.097,-0.94
-0.45,-0.098,-0.842
-0.529,-0.114,-0.927
-0.355,-0.09,-0.675
-0.49,-0.009,-0.849
-0.391,-0.03,-0.75
-0.567,-0.159,-0.791
-0.566,-0.072,-0.98
-0.565,-0.041,-0.928
-0.525,-0.106,-0.912
-0.467,-0.077,-0.873
-0.556,-0.018,-0.997
-0.493,0.013,-0.627
-0.554,-0.098,-0.98
-0.63,-0.171,-0.57
-0.374,-0.159,-0.767
-0.423,-0.15,-0.637
-0.616,-0.035,-0.916
-0.406,-0.127,-0.868
-0.666,-0.179,-0.919
-0.723,-0.051,-0.918
-0.666,-0.145,-0.968
-0.586,-0.11,-0.827
-0.659,-0.138,-0.859
-0.48,-0.164,-0.777
-0.508,-0.145,-0.702
-0.488,-0.112,-0.807
-0.521,-0.122,-0.814
-0.565,-0.138,-0.879
-0.502,-0.153,-0.768
-0.563,-0.151,-0.862
-0.604,-0.055,-0.809
-0.629,-0.119,-0.872
-0.672,-0.151,-0.931
-0.636,-0.059,-1.02
-0.562,-0.094,-0.659
-0.555,-0.003,-0.997
-0.487,-0.195,-0.535
-0.383,-0.22,-0.749
-0.514,-0.048,-0.636
-0.611,-0.128,-0.766
-0.475,-0.096,-0.714
-0.633,-0.109,-0.83
-0.627,-0.177,-0.889
-0.705,-0.11,-0.953
-0.556,-0.122,-0.852
-0.614,-0.149,-0.938
-0.437,-0.137,-0.724
-0.666,-0.17,-0.837
-0.735,-0.008,-0.882
-0.475,-0.132,-0.812
-0.577,-0.012,-0.816
-0.486,-0.134,-0.785
-0.63,-0.163,-0.809
-0.625,-0.01,-0.809
-0.536,-0.094,-0.738
-0.521,0.021,-0.829
-0.533,-0.094,-0.823
-0.746,-0.044,-0.875
-0.357,-0.104,-0.769
-0.599,-0.075,-0.85
-0.592,-0.045,-0.837
-0.663,0.052,-0.901
-0.581,-0.071,-0.762
-0.582,-0.018,-0.847
-0.585,0.022,-0.783
-0.554,-0.038,-0.801
-0.494,0.042,-0.773
-0.599,-0.039,-0.878
-0.694,0.018,-0.89
-0.389,-0.054,-0.793
-0.607,0.096,-0.896
-0.554,0,-0.771
-0.575,-0.005,-0.737
-0.458,-0.042,-0.721
-0.611,0.045,-0.902
-0.551,-0.011,-0.836
-0.398,0.157,-0.818
-0.424,0.03,-0.709
-0.583,0.09,-0.765
-0.554,0.025,-0.859
-0.772,0.023,-0.779
-0.526,-0.018,-0.747
-0.526,0.056,-0.834
-0.66,0.024,-0.904
-0.581,0.023,-0.826
-0.542,0.009,-0.741
-0.657,-0.011,-0.889
-0.562,0.011,-0.881
-0.579,-0.028,-0.766
-0.617,0.006,-0.868
-0.549,0.027,-0.767
-0.554,-0.01,-0.771
-0.552,0.062,-0.808
-0.539,-0.012,-0.888
-0.564,-0.002,-0.806
-0.479,-0.003,-0.729
-0.609,0.056,-0.796
-0.405,-0.104,-0.68
-0.556,0.073,-0.739
-0.506,0.072,-0.851
-0.738,0.155,-1.087
-0.47,-0.09,-0.791
-0.538,-0.037,-1.114
-0.535,0.059,-0.82
-0.668,-0.047,-0.915
-0.632,-0.021,-0.746
-0.574,0.027,-0.867
-0.525,0.021,-0.741
-0.622,0.042,-0.852
-0.622,-0.083,-0.76
-0.58,0.001,-0.762
-0.511,-0.047,-0.777
-0.507,-0.004,-0.772
-0.572,-0.001,-0.74
-0.572,0.051,-0.806
-0.561,-0.011,-0.805
-0.659,0.004,-0.89
-0.574,-0.007,-0.898
-0.603,0.034,-0.886
-0.593,-0.013,-0.851
-0.641,0.009,-0.806
-0.611,0.065,-0.837
-0.57,-0.034,-0.776
-0.544,0.029,-0.861
-0.543,-0.023,-0.756
-0.497,-0.054,-0.683
-0.611,0.029,-0.767
-0.699,-0.09,-0.815
-0.691,-0.074,-0.994
-0.406,0.033,-0.92
-0.583,0.017,-0.851
-0.619,-0.033,-0.871
-0.649,-0.015,-0.831
-0.511,0.104,-0.673
-0.624,0.059,-0.701
-0.654,0.056,-0.781
-0.557,0.038,-0.858
-0.655,0.155,-0.791
-0.46,0.009,-0.713
-0.713,0.061,-0.922
-0.56,0.078,-0.723
-0.559,0.12,-0.794
-0.424,0.156,-0.644
-0.599,0.127,-0.754
-0.46,0.096,-0.719
-0.613,0.105,-0.777
-0.512,0.184,-0.685
-0.666,0.148,-0.887
-0.716,0.09,-0.916
-0.575,0.1,-0.927
-0.621,0.127,-0.876
-0.633,0.118,-0.877
-0.547,0.123,-0.993
-0.53,0.089,-0.954
-0.667,0.32,-0.924
-0.527,0.165,-0.733
-0.451,0.098,-0.804
-0.436,0.099,-0.744
-0.447,0.219,-0.718
-0.521,0.114,-0.813
-0.617,0.117,-0.874
-0.479,0.16,-0.875
-0.522,0.12,-0.875
-0.654,0.149,-0.918
-0.586,0.122,-0.866
-0.628,0.145,-0.848
-0.598,0.206,-0.909
-0.709,0.203,-0.793
-0.523,0.194,-0.824
-0.513,0.169,-0.775
-0.466,0.067,-0.832
-0.546,0.039,-0.885
-0.555,0.05,-0.942
-0.996,0.324,-1.004
-0.399,0.263,-0.828
-0.385,0.077,-0.814
-0.532,0.191,-0.84
-0.577,0.213,-0.837
-0.571,0.217,-0.87
-0.452,0.187,-0.83
-0.653,0.181,-0.84
-0.493,0.189,-0.794
-0.459,0.163,-0.872
-0.483,0.098,-0.788
-0.642,0.147,-0.843
-0.63,0.134,-0.783
-0.693,0.044,-0.809
-0.656,0.125,-0.862
-0.645,0.188,-0.863
-0.466,0.132,-0.77
-0.574,0.201,-0.813
-0.665,0.177,-0.886
-0.663,0.134,-0.903
-0.545,0.11,-0.87
-0.395,0.247,-0.685
-0.59,0.188,-0.717
-0.483,0.159,-0.662
-0.467,0.072,-0.68
-0.549,0.145,-0.77
-0.577,0.135,-0.845
-0.629,0.183,-0.87
-0.54,0.122,-0.857
-0.583,0.192,-0.856
-0.552,0.115,-0.822
-0.64,0.181,-0.798
-0.6,0.197,-0.763
-0.531,0.118,-0.71
-0.494,0.167,-0.71
-0.647,0.128,-0.749
-0.626,0.177,-0.789
-0.559,0.135,-0.741
-0.608,0.136,-0.774
-0.682,0.098,-0.862
-0.666,0.127,-0.896
-0.551,0.223,-0.798
-0.585,0.09,-0.805
-0.671,0.124,-0.811
-0.673,0.057,-0.9
-0.591,0.089,-0.733
-0.583,0.132,-0.776
-0.514,0.091,-0.653
-0.588,0.14,-0.762
-0.599,0.036,-0.818
-0.665,0.06,-0.808
-0.573,0.013,-0.798
-0.584,0.079,-0.824
-0.534,0.048,-0.739
-0.653,0.063,-0.875
-0.54,0.032,-0.842
-0.69,0.051,-0.945
-0.635,0.024,-0.954
-0.693,-0.008,-0.872
-0.455,0.011,-0.792
-0.564,0.015,-0.755
-0.509,-0.009,-0.617
-0.57,-0.082,-0.773
-0.482,0.037,-0.74
-0.524,0.049,-0.685
-0.523,-0.013,-0.855
-0.559,0.029,-0.819
-0.631,-0.038,-0.855
-0.597,0.019,-0.828
-0.578,0.004,-0.882
-0.593,-0.019,-0.831
-0.631,-0.044,-0.874
-0.563,0.001,-0.836
-0.669,-0.039,-0.93
-0.594,-0.031,-0.917
-0.614,-0.014,-0.918
-0.633,0.008,-0.754
-0.347,0.033,-0.65
-0.481,-0.01,-0.773
-0.552,0.052,-0.769
-0.663,-0.056,-0.847
-0.608,-0.043,-0.878
-0.541,0,-0.802
-0.634,0.021,-0.788
-0.469,0.002,-0.708
-0.539,0.02,-0.829
-0.549,-0.028,-0.783
-0.671,0.066,-0.896
-0.573,0.039,-0.814
-0.625,0.008,-0.82
-0.691,0.004,-0.802
-0.624,0.048,-0.854
-0.606,0.027,-0.78
-0.542,0.06,-0.787
-0.714,0.026,-0.793
-0.44,0.1,-0.663
-0.572,-0.052,-0.811
-0.502,0.045,-0.83
-0.676,0.023,-0.909
-0.539,0.031,-0.854
-0.501,0.037,-0.793
-0.639,0.008,-0.855
-0.557,0.067,-0.843
-0.471,0.049,-0.836
-0.604,-0.022,-0.771
-0.589,0.006,-0.769
-0.555,0.031,-0.761
-0.433,0.076,-0.724
-0.53,0.045,-0.821
-0.731,0.096,-0.962
-0.65,-0.137,-0.89
-0.677,0.358,-0.882
-0.015,0.006,-0.939
-0.386,0.396,-0.415
-0.305,-0.026,-0.744
-1.011,-0.036,-0.93
-0.556,0.028,-0.944
-0.68,-0.056,-0.948
-0.568,-0.045,-0.769
-0.546,-0.047,-0.743
-0.48,-0.08,-0.827
-0.425,-0.04,-0.807
-0.64,-0.058,-0.861
-0.606,0.016,-0.732
-0.409,0.005,-0.605
-0.381,-0.351,-0.787
-0.492,-0.092,-0.804
-0.868,-0.004,-0.829
-0.752,0.007,-0.822
-0.71,-0.074,-0.877
-0.624,-0.063,-0.873
-0.501,0.013,-0.824
-0.525,0.004,-0.808
-0.406,-0.225,-0.825
-0.554,-0.049,-0.947
-0.696,-0.012,-0.967
-0.73,-0.232,-0.963
-0.625,-0.03,-0.948
-0.447,-0.085,-0.884
-0.506,-0.129,-0.824
-0.44,0.009,-0.71
-0.384,-0.046,-0.837
-0.511,-0.232,-0.811
-0.511,-0.122,-0.828
-0.578,-0.124,-0.928
-0.416,-0.076,-0.67
-0.37,-0.314,-0.853
-0.545,-0.14,-0.865
-0.702,-0.067,-0.892
-0.531,-0.075,-0.919
-0.253,-0.037,-0.883
-0.694,-0.07,-1.03
-0.624,0.14,-0.97
-0.603,-0.018,-1.036
-0.297,0.1,-0.796
-0.529,-0.027,-0.97
-0.722,-0.03,-0.963
-0.127,-0.207,-0.734
-0.418,-0.053,-0.854
-0.473,-0.122,-0.872
-0.497,-0.03,-0.725
-0.457,-0.001,-0.823
-0.467,-0.059,-0.786
-0.611,0.057,-0.731
-0.541,-0.006,-0.837
-0.655,-0.077,-0.964
-0.581,0.094,-0.99
-0.493,-0.092,-0.894
-0.644,-0.076,-0.855
-0.76,-0.108,-0.915
-0.534,-0.069,-0.776
-0.305,-0.113,-0.901
-0.604,0.006,-0.919
-0.728,0.021,-0.873
-0.543,0.065,-0.922
-0.488,-0.15,-0.68
-0.499,-0.039,-0.663
-0.532,0.107,-0.901
-0.231,-0.021,-0.577
-0.241,0.118,-0.97
-0.515,-0.13,-0.873
-0.541,-0.108,-0.815
-0.762,-0.079,-0.886
-0.809,-0.059,-0.984
-0.741,0.019,-0.926
-0.501,-0.011,-0.823
-0.442,-0.127,-0.731
-0.368,-0.117,-0.777
-0.525,0.01,-0.567
-0.606,-0.161,-0.689
-0.407,-0.146,-0.761
-0.477,-0.07,-0.841
-0.546,-0.023,-0.862
-0.541,-0.07,-0.966
-0.53,-0.063,-1.016
-0.673,-0.039,-0.946
-0.623,-0.102,-0.905
-0.563,-0.065,-0.806
-0.484,-0.061,-0.799
-0.519,-0.097,-0.808
-0.526,-0.03,-0.747
-0.358,-0.084,-0.716
-0.43,-0.1,-0.739
-0.457,-0.12,-0.814
-0.6,-0.119,-0.91
-0.519,-0.156,-0.88
-0.569,-0.062,-0.914
-0.413,-0.151,-0.877
-0.441,-0.043,-0.83
-0.603,-0.132,-0.982
-0.68,-0.06,-0.897
-0.503,-0.082,-0.843
-0.45,-0.094,-0.875
-0.455,-0.071,-0.912
-0.59,-0.093,-0.897
-0.47,-0.113,-0.842
-0.48,-0.12,-0.89
-0.538,-0.143,-0.904
-0.602,-0.108,-0.938
-0.477,-0.063,-0.868
-0.525,-0.075,-0.843
-0.465,-0.16,-0.836
-0.578,-0.113,-0.827
-0.49,-0.079,-0.826
-0.449,-0.105,-0.808
-0.427,-0.075,-0.77
-0.494,-0.081,-0.847
-0.533,-0.118,-0.858
-0.509,-0.098,-0.87
-0.411,-0.083,-0.89
-0.493,-0.036,-0.876
-0.606,-0.116,-0.934
-0.593,-0.093,-0.998
-0.577,-0.081,-0.962
-0.568,-0.059,-0.933
-0.451,-0.093,-0.815
-0.556,-0.093,-0.875
-0.435,-0.035,-0.843
-0.512,-0.051,-0.874
-0.398,-0.081,-0.818
-0.554,-0.03,-0.858
-0.47,-0.143,-0.873
-0.479,-0.058,-0.865
-0.39,-0.042,-0.82
-0.593,-0.111,-0.923
-0.57,-0.017,-0.902
-0.546,-0.047,-0.911
-0.466,-0.057,-0.893
-0.526,-0.047,-0.913
-0.457,-0.102,-0.902
-0.55,-0.03,-0.894
-0.394,0.054,-0.85
-0.512,-0.049,-0.797
-0.477,-0.072,-0.834
-0.577,-0.012,-0.883
-0.49,-0.132,-0.883
-0.51,-0.098,-0.914
-0.499,-0.056,-0.84
-0.505,-0.106,-0.862
-0.451,-0.061,-0.824
-0.598,-0.064,-0.958
-0.55,-0.069,-0.929
-0.576,-0.015,-0.929
-0.517,-0.024,-0.913
-0.45,-0.063,-0.819
-0.569,-0.04,-0.813
-0.469,-0.044,-0.817
-0.474,-0.096,-0.828
-0.518,-0.08,-0.846
-0.566,-0.007,-0.857
-0.636,-0.079,-0.839
-0.516,-0.059,-0.864
-0.588,-0.071,-0.91
-0.673,-0.098,-0.925
-0.531,-0.108,-0.806
-0.671,-0.07,-0.822
-0.615,-0.074,-0.816
-0.571,-0.033,-0.803
-0.592,-0.044,-0.76
-0.574,-0.086,-0.798
-0.612,-0.078,-0.797
-0.574,-0.03,-0.814
-0.584,-0.03,-0.806
-0.528,-0.129,-0.778
-0.616,-0.049,-0.818
-0.489,-0.092,-0.795
-0.652,-0.125,-0.908
-0.561,-0.106,-0.912
-0.618,-0.164,-0.829
-0.547,-0.034,-0.818
-0.623,-0.054,-0.789
-0.607,-0.097,-0.826
-0.614,-0.064,-0.784
-0.642,-0.106,-0.81
-0.626,-0.052,-0.818
-0.548,-0.106,-0.774
-0.651,-0.035,-0.8
-0.564,-0.06,-0.741
-0.617,-0.089,-0.799
-0.613,-0.048,-0.77
-0.679,-0.012,-0.873
-0.598,-0.115,-0.7
-0.594,-0.088,-0.97
-0.659,-0.135,-0.775
-0.676,-0.128,-0.807
-0.572,-0.102,-0.708
-0.609,-0.077,-0.776
-0.552,-0.08,-0.759
-0.611,-0.081,-0.735
-0.582,-0.066,-0.819
-0.612,-0.117,-0.81
-0.512,-0.083,-0.811
-0.592,-0.041,-0.872
-0.607,-0.152,-0.87
-0.634,-0.066,-0.803
-0.644,-0.141,-0.903
-0.621,-0.124,-0.899
-0.661,-0.058,-0.878
-0.492,-0.129,-0.704
-0.637,-0.131,-0.851
-0.586,-0.088,-0.824
-0.566,0.02,-0.784
-0.561,-0.036,-0.881
-0.59,-0.066,-0.878
-0.636,-0.111,-0.777
-0.662,0.03,-0.817
-0.545,-0.016,-0.73
-0.706,0.009,-0.861
-0.602,-0.026,-0.832
-0.67,-0.072,-0.864
-0.565,-0.021,-0.832
-0.627,-0.024,-0.816
-0.563,-0.04,-0.794
-0.529,0.045,-0.716
-0.544,0.044,-0.789
-0.595,-0.007,-0.894
-0.642,-0.025,-0.893
-0.726,0.077,-0.812
-0.546,-0.056,-0.785
-0.691,-0.002,-0.772
-0.694,-0.006,-0.82
-0.491,0.049,-0.766
-0.573,-0.049,-0.815
-0.614,0.121,-0.875
-0.619,0.033,-0.808
-0.616,-0.054,-0.833
-0.62,-0.007,-0.765
-0.601,0.048,-0.818
-0.668,-0.034,-0.905
-0.606,0.011,-0.775
-0.584,-0.028,-0.785
-0.66,-0.005,-0.817
-0.762,0.025,-0.847
-0.467,-0.022,-0.674
-0.536,-0.05,-0.796
-0.696,0.053,-0.91
-0.559,0.02,-0.816
-0.691,0.004,-0.779
-0.516,0.039,-0.789
-0.64,0.014,-0.73
-0.54,-0.048,-0.773
-0.549,0.059,-0.72
-0.618,-0.003,-0.884
-0.723,0.007,-0.968
-0.721,-0.068,-0.791
-0.475,0.044,-0.858
-0.631,-0.094,-0.82
-0.496,0.1,-0.744
-0.582,-0.006,-0.72
-0.58,-0.025,-0.746
-0.577,0.066,-0.729
-0.67,0.051,-0.796
-0.497,-0.002,-0.733
-0.607,0.011,-0.781
-0.527,-0.075,-0.782
-0.537,0.037,-0.773
-0.629,0.034,-0.865
-0.607,-0.021,-0.869
-0.67,0.063,-0.86
-0.73,0.06,-0.848
-0.57,0.034,-0.899
-0.648,0.079,-0.833
-0.671,-0.017,-0.784
-0.611,0.07,-0.876
-0.583,0.094,-0.687
-0.638,0.021,-0.778
-0.611,0.038,-0.862
-0.627,0.047,-0.791
-0.674,-0.058,-0.928
-0.547,0.063,-0.775
-0.496,0.02,-0.657
-0.67,0.031,-0.787
-0.564,0.125,-0.767
-0.572,0.079,-0.666
-0.568,0.043,-0.693
-0.575,0.11,-0.772
-0.548,0.077,-0.64
-0.561,0.026,-0.777
-0.649,0.09,-0.791
-0.516,0.036,-0.794
-0.64,0.1,-0.887
-0.581,0.12,-0.872
-0.544,0.016,-0.835
-0.738,0.033,-0.91
-0.68,0.132,-0.922
-0.541,0.005,-0.821
-0.562,0.111,-0.822
-0.516,0.07,-0.785
-0.596,0.124,-0.704
-0.557,0.116,-0.81
-0.552,0.033,-0.75
-0.58,0.017,-0.773
-0.733,0.128,-0.802
-0.471,-0.025,-0.863
-0.56,0.061,-0.788
-0.544,0.001,-0.754
-0.536,0.049,-0.865
-0.517,0.168,-0.762
-0.746,0.006,-0.895
-0.606,0.118,-0.818
-0.599,-0.016,-0.86
-0.631,0.085,-0.821
-0.49,0.094,-0.789
-0.544,0.042,-0.816
-0.636,0.156,-0.822
-0.548,0.032,-0.838
-0.434,0.059,-0.823
-0.513,0.058,-0.814
-0.468,0.06,-0.948
-0.534,0.03,-0.892
-0.587,0.088,-0.891
-0.474,0.087,-0.949
-0.69,0.091,-1.054
-0.514,0.102,-0.836
-0.502,0.032,-0.976
-0.614,0.027,-0.944
-0.505,0.136,-0.81
-0.602,0.098,-0.854
-0.512,0.091,-0.765
-0.382,-0.021,-0.703
-0.444,0.07,-0.835
-0.438,0.035,-0.732
-0.451,0.026,-0.751
-0.512,0.055,-0.867
-0.449,0.044,-0.837
-0.48,0.094,-0.773
-0.499,-0.008,-0.887
-0.583,0.043,-0.883
-0.586,0.057,-0.849
-0.57,0.113,-0.987
-0.445,0.032,-0.846
-0.565,0.041,-0.861
-0.538,0.06,-0.923
-0.557,-0.042,-0.881
-0.462,0.03,-0.839
-0.505,0.052,-0.918
-0.498,0.018,-0.836
-0.459,0.039,-0.838
-0.472,0.012,-0.879
-0.535,-0.028,-0.864
-0.522,0.097,-0.834
-0.362,0.023,-0.794
-0.661,0.042,-0.924
-0.533,0.103,-0.82
-0.515,0.033,-0.886
-0.43,0.005,-0.786
-0.472,0.092,-0.771
-0.42,0.039,-0.833
-0.647,-0.048,-0.842
-0.475,-0.016,-0.878
-0.503,-0.007,-0.9
-0.495,0.053,-0.811
-0.537,-0.02,-0.867
-0.651,0.081,-0.898
-0.55,-0.022,-0.839
-0.643,0.082,-0.917
-0.225,0.023,-0.771
-0.575,0.022,-0.758
-0.443,0.11,-0.79
-0.508,-0.063,-0.804
-0.653,0.073,-0.774
-0.618,0.056,-0.875
-0.509,0.002,-0.708
-0.599,0.05,-0.875
-0.505,0.049,-0.812
-0.46,0.052,-0.814
-0.741,0.075,-0.919
-0.515,0.088,-0.888
-0.625,0.062,-0.863
-0.475,-0.064,-0.91
-0.628,0.023,-0.871
-0.547,0.016,-0.807
-0.566,0.026,-0.949
-0.567,0.019,-0.876
-0.459,-0.035,-0.712
-0.625,0.054,-0.857
-0.513,-0.009,-0.814
-0.546,0.039,-0.774
-0.513,-0.059,-0.876
-0.645,0.007,-0.829
-0.589,0.059,-0.819
-0.499,0.016,-0.869
-0.541,0.059,-0.791
-0.464,-0.041,-0.748
-0.65,0.064,-0.882
-0.606,0.042,-0.826
-0.642,0.022,-0.863
-0.538,-0.008,-0.831
-0.515,0.026,-0.767
-0.589,-0.017,-0.871
-0.651,0.03,-0.857
-0.535,0.059,-0.702
-0.513,0.036,-0.816
-0.519,0.071,-0.892
-0.518,0.036,-0.741
-0.546,-0.012,-0.79
-0.62,0.072,-0.799
-0.601,-0.083,-0.741
-0.547,0.073,-0.821
-0.518,0.06,-0.787
-0.605,-0.01,-0.868
-0.591,0.045,-0.838
-0.611,-0.008,-0.924
-0.515,0.019,-0.845
-0.512,-0.023,-0.84
-0.562,0.057,-0.805
-0.525,-0.016,-0.825
-0.566,0.034,-0.819
-0.493,-0.015,-0.796
-0.629,0.055,-0.794
-0.473,-0.007,-0.785
-0.535,0.017,-0.843
-0.571,-0.018,-0.805
-0.503,-0.008,-0.859
-0.53,-0.002,-0.841
-0.538,-0.042,-0.97
-0.705,0.019,-0.81
-0.583,-0.039,-0.976
-0.539,-0.112,-0.928
-0.633,-0.061,-0.895
-0.571,0.05,-0.935
-0.492,-0.07,-0.829
-0.593,-0.016,-0.952
-0.516,-0.06,-0.847
-0.64,-0.089,-0.914
-0.582,0.011,-0.879
-0.646,-0.055,-0.982
-0.564,0.01,-0.822
-0.502,0.076,-0.845
-0.449,0,-0.787
-0.555,-0.014,-0.829
-0.412,0.032,-0.77
-0.619,0.063,-0.837
-0.497,0.009,-0.773
-0.587,0.022,-0.798
-0.533,0.01,-0.844
-0.491,-0.085,-0.741
-0.494,0.229,-0.699
-0.354,0.08,-0.784
-0.468,0.127,-0.691
-0.578,0.079,-0.838
-0.47,-0.004,-0.934
-0.564,0.121,-0.848
-0.633,0.102,-0.929
-0.52,0.08,-0.975
-0.717,0.174,-0.803
-0.6,0.145,-0.91
-0.242,-0.082,-0.51
-0.575,0.206,-0.701
-0.462,0.013,-0.704
-0.533,0.008,-0.833
-0.506,0.059,-0.865
-0.534,-0.029,-0.844
-0.549,0.093,-0.812
-0.519,0.121,-0.858
-0.657,-0.008,-0.931
-0.533,0.096,-0.704
-0.567,0.076,-0.948
-0.455,0.047,-0.847
-0.375,0.017,-0.634
-0.479,-0.037,-0.781
-0.343,0.072,-0.714
-0.457,-0.044,-0.749
-0.457,-0.011,-0.74
-0.567,0.066,-0.862
-0.57,0.136,-0.848
-0.583,0.045,-0.866
-0.533,-0.019,-1.012
-0.666,-0.005,-0.95
-0.741,0.038,-1.151
-0.287,-0.185,-0.671
-0.743,-0.059,-0.859
-0.459,0.082,-0.811
-0.591,0.075,-0.827
-0.407,0.079,-0.633
-0.506,0.019,-0.845
-0.489,0.063,-0.82
-0.663,0.082,-1.018
-0.605,0.002,-0.969
-0.63,0.05,-0.906
-0.401,-0.02,-0.83
-0.554,0.216,-0.899
-0.506,0.151,-0.782
-0.466,-0.086,-0.798
-0.499,-0.016,-0.71
-0.551,0.026,-0.69
-0.49,-0.179,-0.88
-1.07,-0.09,-0.645
-0.489,0.238,-1.087
-1.156,0.482,-1.058
-0.566,0.271,-0.663
-0.515,-0.036,-0.66
-0.492,0.262,-0.788
-0.711,0.081,-1.113
-0.459,0.103,-0.772
-0.358,-0.337,-0.811
-0.712,0.31,-1.024
-0.629,0.114,-0.976
-0.518,-0.007,-0.978
-0.567,0.016,-0.745
-0.31,0.218,-0.865
-0.676,-0.138,-1.008
-0.322,0.044,-0.746
-0.465,0.088,-0.723
-0.383,0.042,-0.773
-0.552,-0.06,-0.782
-0.584,-0.054,-0.746
-0.552,-0.016,-0.908
-0.333,-0.163,-0.841
-0.657,0.006,-0.831
-0.522,-0.023,-0.808
-0.612,-0.053,-0.966
-0.776,0.04,-0.993
-1.334,0.147,-1
-0.48,-0.021,-0.888
-0.547,0.047,-0.688
-0.799,0.107,-0.816
-0.671,-0.245,-0.764
-0.199,0.33,-0.972
-0.041,-0.167,-0.555
-0.612,-0.049,-0.784
-0.329,0.007,-0.583
-0.624,0.116,-0.664
-0.394,-0.382,-1.082
-0.907,0.314,-0.998
-0.831,-0.419,-1.046
-0.693,0.342,-0.8
-1.105,-0.018,-0.814
-0.717,0.155,-0.705
-0.805,-0.111,-1.185
-0.836,0.097,-0.674
-0.531,-0.035,-0.878
-0.18,0.169,-0.598
-0.746,0.334,-0.668
-0.289,0.174,-0.558
-0.294,0.089,-0.563
-0.335,0.025,-0.508
-0.627,-0.052,-0.818
-0.543,0.028,-0.701
-0.574,0.042,-0.808
-0.504,-0.113,-0.765
-0.441,-0.004,-0.818
-0.929,-0.084,-0.81
-0.818,0.08,-1.121
-0.383,0,-0.914
-0.68,-0.051,-0.881
-0.628,-0.002,-0.816
-0.619,0.004,-0.731
-0.537,0.028,-0.824
-0.772,0.055,-0.767
-0.633,0.081,-0.808
-0.433,0.097,-0.573
-0.52,0.052,-0.819
-0.408,0.096,-0.733
-0.665,-0.07,-0.793
-0.476,0.058,-0.823
-0.444,0.051,-0.806
-0.547,0.053,-0.769
-0.436,0.039,-0.861
-0.386,-0.02,-0.842
-0.607,-0.002,-0.875
-0.519,0.13,-0.982
-0.525,0.014,-0.89
-0.574,0.02,-0.854
-0.472,0.038,-0.888
-0.639,0.113,-0.726
-0.593,0.072,-0.818
-0.472,0.07,-0.88
